source_center,destination_center,n_legs,median_ratio,median_actual_min,median_osrm_min,median_osrm_km,major_route_type,shrunk_ratio
IND145001AAA,IND176303AAA,1,1.1844660194174756,122.0,103.0,78.1911,FTL,1.8234870364271214
IND147001AAB,IND147201AAA,6,1.3205619412515963,36.0,28.0,27.10445,FTL,1.6252762402568293
IND147001AAB,IND160002AAC,7,3.5384615384615383,234.0,59.0,46.073,FTL,2.79609030806178
IND147001AAD,IND147201AAA,1,1.5,42.0,28.0,26.912,FTL,1.868563319367482
IND147001AAD,IND148023AAA,1,1.253968253968254,79.0,63.0,58.9258,FTL,1.8334159270772328
IND147001AAD,IND160002AAC,5,4.193548387096774,130.0,34.0,45.9474,FTL,2.9588804700960223
IND147101AAA,IND147105AAA,6,1.4078674948240164,32.0,23.0,25.80995,FTL,1.6689290170430393
IND147101AAA,IND160002AAC,1,7.017241379310345,407.0,58.0,76.0523,FTL,2.65674065926896
IND147105AAA,IND147101AAA,1,1.4230769230769231,37.0,26.0,28.1092,FTL,1.857574308378471
IND147105AAA,IND160002AAC,6,9.01764705882353,766.5,85.0,105.66295,FTL,5.473818799042796
IND147201AAA,IND148023AAA,7,1.0909090909090908,36.0,33.0,30.3811,FTL,1.4781774516873853
IND147301AAA,IND140401AAA,1,1.3333333333333333,40.0,30.0,39.0861,FTL,1.8447537955579583
IND148023AAA,IND148001AAA,2,1.3408045977011493,39.5,29.5,32.92355,FTL,1.782694053871834
IND148023AAA,IND148024AAB,1,2.0,36.0,18.0,19.4578,FTL,1.9399918907960534
IND148028AAA,IND147001AAB,9,1.849056603773585,98.0,53.0,65.1176,FTL,1.8814301779689757
IND148028AAA,IND147001AAD,2,1.7980769230769231,92.5,51.5,63.2515,FTL,1.8970121352157776
IND148101AAA,IND148102AAA,2,1.3636363636363635,30.0,22.0,24.009999999999998,FTL,1.7884019953556376
IND148102AAA,IND151001AAA,1,1.8275862068965518,106.0,58.0,68.315,FTL,1.9153613489241323
IND151001AAA,IND148101AAA,4,1.396551724137931,81.0,58.5,61.1652,FTL,1.7166150132124098
IND151001AAA,IND151103AAA,2,1.1904761904761905,30.0,24.5,26.6175,FTL,1.7451119520655944
IND151001AAA,IND151302AAA,14,0.8248905565978737,33.0,41.0,55.12075,FTL,1.1564205513971302
IND151001AAA,IND160002AAC,15,1.5875,254.0,159.0,203.4229,FTL,1.6853544397891607
IND151302AAA,IND151505AAA,13,0.8947368421052632,35.0,38.0,44.3034,FTL,1.221659062260042
IND151505AAA,IND151506AAA,5,1.7692307692307692,46.0,27.0,33.994699999999995,FTL,1.8569179165205654
IND151506AAA,IND151001AAA,11,1.4594594594594594,108.0,74.0,82.5825,FTL,1.6255292523309663
IND152024AAA,IND152123AAA,1,2.064516129032258,64.0,31.0,33.4135,FTL,1.9492084806578045
IND152026AAA,IND000000ACA,13,4.710743801652892,570.0,121.0,160.3886,FTL,3.832611192476841
IND152026AAA,IND151001AAA,6,1.0276157804459691,55.5,54.0,51.81529999999999,FTL,1.4788031598540157
IND152026AAA,IND152024AAA,1,2.0476190476190474,43.0,21.0,30.6794,FTL,1.9467946118844888
IND152026AAA,IND160002AAC,1,4.5055555555555555,811.0,180.0,243.8385,FTL,2.2979283987325614
IND160002AAC,IND000000ACA,25,1.9682539682539681,127.0,63.0,89.93839999999999,FTL,1.9608481432877927
IND160002AAC,IND000000ACB,54,1.9716198694446927,416.5,211.5,280.391,FTL,1.9674569364264296
IND160002AAC,IND110037AAM,7,1.8054054054054054,334.0,185.0,229.3549,FTL,1.8629062364161701
IND160002AAC,IND131028AAB,12,1.9154387833599622,249.0,129.5,182.03404999999998,FTL,1.9202893686606624
IND160002AAC,IND134203AAA,1,2.2127659574468086,104.0,47.0,52.543800000000005,Carting,2.1568588370123076
IND160002AAC,IND135001AAA,1,1.8688524590163935,114.0,61.0,67.1824,FTL,1.9212565277983953
IND160002AAC,IND140301AAA,14,1.4468085106382977,68.0,47.0,63.0595,FTL,1.591763119225427
IND160002AAC,IND140603AAA,17,1.2413793103448276,36.0,29.0,38.4476,Carting,1.4777693120652788
IND160002AAC,IND140901AAA,15,1.6595744680851063,78.0,47.0,56.9173,Carting,1.7989934725198065
IND160002AAC,IND142001AAB,12,1.8272542372881357,221.0,119.5,165.5995,FTL,1.8614996712794445
IND160002AAC,IND143001AAA,11,1.9830508474576272,354.0,177.0,247.0728,FTL,1.9643236798591928
IND160002AAC,IND144001AAB,9,2.1621621621621623,245.0,118.0,167.2044,FTL,2.069293513002122
IND160002AAC,IND147001AAB,3,2.0555555555555554,74.0,35.0,46.7842,FTL,1.9718455446932266
IND160002AAC,IND147001AAD,7,2.0526315789473686,71.0,38.0,52.5001,FTL,1.996028022169535
IND160002AAC,IND147101AAA,7,2.176470588235294,132.0,59.0,73.8163,FTL,2.0627105656322637
IND160002AAC,IND147105AAA,2,2.3427278603749193,205.0,88.0,106.1036,FTL,2.0331748695402765
IND160002AAC,IND151001AAA,13,1.725609756097561,274.0,158.0,204.071,FTL,1.7901510560442457
IND160002AAC,IND160003AAA,1,2.0,62.0,31.0,41.4919,Carting,2.126463700234192
IND160002AAC,IND160055AAA,14,1.0822259136212624,44.5,42.0,33.97030000000001,Carting,1.401820434616851
IND160002AAC,IND160102AAC,24,1.7680672268907562,61.0,35.0,44.63235,Carting,1.8439619782339165
IND160002AAC,IND173212AAA,13,2.1704545454545454,191.0,88.0,102.5093,FTL,2.0945185434990243
IND160002AAC,IND174001AAA,11,2.0431654676258995,286.0,139.0,180.6741,FTL,2.0032213752621923
IND160002AAC,IND174103AAA,1,1.3076923076923077,85.0,65.0,77.5153,FTL,1.8410907918949546
IND160002AAC,IND174307AAA,13,1.3555555555555556,245.0,181.0,194.4836,FTL,1.5369560767260315
IND160002AAC,IND176041AAA,1,1.4077669902912622,290.0,206.0,228.0513,FTL,1.8553871751233768
IND160002AAC,IND181152AAA,2,1.8546606619187265,573.0,309.0,378.49694999999997,FTL,1.9111580699262283
IND160002AAC,IND184104AAA,5,1.8433734939759037,459.0,249.0,314.2983,FTL,1.8906191550410811
IND160002AAC,IND562132AAA,1,2.244365361803084,3784.0,1686.0,2326.1991000000003,FTL,1.974901228196494
IND160003AAA,IND160002AAC,1,3.0,102.0,34.0,44.446,Carting,2.269320843091335
IND160055AAA,IND160002AAC,14,1.3510452961672472,56.0,41.0,34.0367,Carting,1.5899940023990404
IND160102AAC,IND160002AAC,24,2.014705882352941,67.5,34.0,44.51845,Carting,2.0412729026036645
IND160102AAD,IND160002AAC,6,1.6617647058823528,56.0,33.5,44.046350000000004,Carting,1.904652844744455
IND160102AAD,IND160002AAD,3,2.1176470588235294,72.0,34.0,44.446,Carting,2.1375763420122147
IND173025AAA,IND160002AAC,8,2.239009900990099,225.0,100.0,106.6836,FTL,2.106573031678083
IND173212AAA,IND134102AAA,2,3.8484848484848486,127.0,33.0,43.25705000000001,FTL,2.409614116567759
IND173212AAA,IND160002AAC,1,2.0105263157894737,191.0,95.0,101.7296,FTL,1.9414956501945497
IND173212AAA,IND173220AAA,5,3.3076923076923075,86.0,28.0,36.8201,FTL,2.556218615821265
IND173220AAA,IND173212AAA,1,3.53125,113.0,32.0,41.0419,FTL,2.1587418907960534
IND173220AAA,IND174103AAA,2,2.628571428571429,49.0,18.0,21.279449999999997,FTL,2.104635761589404
IND174001AAA,IND175018AAA,10,2.566951566951567,68.0,27.0,38.16155,FTL,2.3280911815680025
IND174021AAA,IND176048AAA,11,2.1333333333333333,60.0,27.0,28.7706,FTL,2.0615652883670026
IND174101AAB,IND134102AAA,1,2.6666666666666665,56.0,21.0,30.2666,FTL,2.0352299860341487
IND174101AAB,IND160002AAC,9,2.6184210526315788,199.0,77.0,93.2949,FTL,2.3430488472837725
IND174103AAA,IND160002AAC,2,2.715268065268065,177.5,65.5,77.6722,FTL,2.126309920763563
IND174307AAA,IND176041AAA,11,1.1818181818181819,66.0,54.0,36.5139,FTL,1.4458790138571984
IND175001AAA,IND175101AAA,10,1.933859649122807,146.0,74.5,63.6836,FTL,1.932408732925028
IND175015AAA,IND174001AAA,13,7.2631578947368425,966.0,133.0,122.0761,FTL,5.578999782481649
IND175018AAA,IND175001AAA,9,3.1176470588235294,45.0,15.0,22.5439,FTL,2.642584450998943
IND175101AAA,IND160002AAC,1,2.4204545454545454,639.0,264.0,284.5308,FTL,2.0000568258609883
IND176048AAA,IND175015AAA,11,2.021505376344086,188.0,95.0,78.5847,FTL,1.9892060220798422
IND176061AAA,IND160002AAC,1,4.003571428571429,1121.0,280.0,301.92240000000004,FTL,2.2262163805919717
IND176110AAB,IND177033AAA,9,2.1,63.0,30.0,27.3424,FTL,2.031996215704825
IND176201AAA,IND176303AAA,9,1.6027397260273972,117.0,74.0,65.2679,FTL,1.7336400513212633
IND176215AAA,IND176061AAA,2,1.9130434782608696,88.0,46.0,33.4148,FTL,1.9257537740117643
IND176303AAA,IND176310AAA,10,1.335704291044776,90.0,69.0,45.695350000000005,FTL,1.5585616341262583
IND176310AAA,IND145001AAA,13,6.177514792899408,1065.0,172.0,124.2269,FTL,4.836191344382351
IND177001AAA,IND176110AAB,7,1.8095238095238095,38.0,22.0,24.0675,FTL,1.8651238386337723
IND177033AAA,IND160002AAC,12,2.2345211740341355,458.0,202.0,227.01605,FTL,2.1330109624434446
IND177101AAA,IND176001AAA,2,1.6966101694915254,101.0,59.5,43.86415,FTL,1.8716454468194281
IND177203AAA,IND177101AAA,2,1.4594594594594597,54.0,37.0,32.1194,FTL,1.8123577693114117
IND181152AAA,IND184121AAA,4,1.4586693548387095,46.0,32.5,36.8043,FTL,1.7414620654927213
IND181152AAB,IND160002AAC,1,1.983221476510067,591.0,298.0,376.721,FTL,1.9375949588689203
IND181152AAB,IND181201AAB,3,3.217391304347826,74.0,23.0,32.1035,Carting,2.50415775718698
IND181152AAB,IND184121AAA,3,1.71875,55.0,32.0,36.485800000000005,FTL,1.859577026174708
IND181201AAB,IND181152AAB,6,5.180602006688963,131.0,25.0,32.6452,Carting,3.6640714951477604
IND184104AAA,IND160002AAC,3,1.868421052631579,426.0,229.0,300.5381,FTL,1.9094673770519013
IND184104AAA,IND181152AAA,2,1.5067460317460317,107.0,71.0,78.20435,FTL,1.8241794123830548
IND184104AAA,IND181152AAB,1,1.4929577464788732,106.0,71.0,78.2089,FTL,1.8675572831501783
IND184104AAA,IND184121AAA,2,1.3003205128205129,51.5,39.5,42.491200000000006,FTL,1.772573032651675
IND184121AAA,IND160002AAC,4,1.8680876720102142,496.0,265.5,340.5617,FTL,1.905229392361323
IND184121AAA,IND181152AAA,1,1.375,44.0,32.0,36.7359,FTL,1.8507061765103392
IND184121AAA,IND184104AAA,2,1.6157219973009447,62.0,38.5,41.7207,FTL,1.851423403771783
IND201001AAA,IND201007AAA,4,3.2884615384615383,43.0,13.5,10.6157,Carting,2.6039092055485495
IND201005AAA,IND201007AAA,1,3.2857142857142856,46.0,14.0,10.9884,Carting,2.310137169621947
IND201007AAA,IND201001AAA,2,1.6553030303030303,19.0,11.5,10.4372,Carting,2.024481495280676
IND201007AAA,IND201005AAA,2,3.5697115384615383,54.0,14.5,11.59145,Carting,2.5030836223203026
IND201007AAA,IND201007AAB,1,5.368421052631579,102.0,19.0,13.7023,Carting,2.607666707752989
IND201007AAA,IND245304AAA,11,2.2162162162162162,82.0,38.0,32.4253,Carting,2.1919778988245717
IND201007AAB,IND110044AAB,10,1.7543103448275863,54.0,33.5,28.59585,Carting,1.9017718343697005
IND201007AAB,IND201007AAA,2,4.035714285714286,56.5,14.0,11.77685,Carting,2.619584309133489
IND201007AAB,IND201301AAF,5,2.933333333333333,44.0,16.0,13.0087,Carting,2.504719324391455
IND201204AAA,IND250002AAA,5,1.7619047619047619,37.0,21.0,23.0457,FTL,1.8535879131905622
IND201301AAD,IND110037AAM,2,5.252123552123551,188.5,36.0,35.39905,Carting,2.923686625735806
IND201301AAF,IND201304AAA,12,1.7951388888888888,28.5,16.0,11.358550000000001,Carting,1.9126062537947783
IND201301AAF,IND203205AAA,13,2.0851063829787235,98.0,45.0,45.0338,FTL,2.036122432331357
IND201301AAL,IND201301AAF,7,1.5416666666666667,40.0,26.0,23.3817,Carting,1.8213009667927702
IND201301AAL,IND201307AAA,5,1.263157894736842,26.0,21.0,19.5069,Carting,1.7455486704839596
IND201301AAM,IND000000ACB,21,1.8974358974358974,232.0,80.0,98.7181,Carting,1.953014805473822
IND201304AAA,IND201301AAF,14,2.230769230769231,30.0,13.0,11.5059,Carting,2.205800756620429
IND201306AAA,IND201301AAF,7,2.9523809523809526,62.0,19.0,17.377599999999997,Carting,2.5809163514081543
IND201306AAA,IND201304AAA,1,11.6,174.0,15.0,13.3995,Carting,3.4978922716627636
IND201307AAA,IND201301AAL,20,1.4931818181818182,32.0,21.0,19.573349999999998,Carting,1.6441877794336812
IND202001AAB,IND110037AAM,1,2.0846153846153848,271.0,130.0,147.5217,FTL,1.9520798028839654
IND202001AAB,IND205001AAB,8,2.543269230769231,264.5,104.0,136.7223,FTL,2.280435505837587
IND202001AAB,IND207123AAA,2,2.376114827201784,144.5,60.5,79.23894999999999,FTL,2.041521611246993
IND202001AAB,IND282002AAD,3,1.7792207792207793,137.0,76.0,96.7406,FTL,1.8797339525816348
IND202001AAC,IND204215AAA,4,2.8001672240802673,68.5,24.0,34.220699999999994,Carting,2.4085914797960415
IND203001AAA,IND203131AAA,4,3.6826923076923075,46.0,12.0,17.43265,FTL,2.6310712466341606
IND203131AAA,IND203135AAA,11,1.5675675675675675,58.0,38.0,34.685,FTL,1.6954815575773892
IND203135AAA,IND203390AAA,2,1.7361500701262274,160.5,92.5,93.66669999999999,FTL,1.8815304219781037
IND203135AAA,IND203396AAB,9,1.5517241379310345,90.0,58.0,56.340900000000005,FTL,1.7030306984634456
IND203390AAA,IND201301AAF,14,2.5729166666666665,247.0,96.0,103.07,FTL,2.380038828445285
IND203396AAB,IND203390AAA,11,1.358974358974359,53.0,39.0,43.4223,FTL,1.5605094814288425
IND204101AAA,IND202001AAB,1,1.8620689655172413,54.0,29.0,39.7416,FTL,1.9202874572985167
IND204215AAA,IND207001AAA,6,3.1363636363636367,70.5,22.5,32.1965,Carting,2.641952309985097
IND205001AAB,IND110037AAM,1,3.3189655172413794,770.0,232.0,285.9302,FTL,2.1284155361162505
IND205001AAB,IND205135AAA,7,2.025,81.0,40.0,43.6495,FTL,1.9811494796594133
IND205001AAB,IND209625AAA,1,2.6779661016949152,158.0,59.0,65.611,FTL,2.0368441910381843
IND205001AAB,IND209721AAB,4,2.2665505226480835,94.0,41.0,53.7641,FTL,2.0646145326164707
IND205135AAA,IND283203AAA,8,2.2578947368421054,44.0,19.0,23.59415,FTL,2.1173643664506585
IND206001AAA,IND000000ACB,13,1.9446808510638298,457.0,232.0,309.9961,FTL,1.9400418052316926
IND206122AAA,IND206001AAA,11,1.4893617021276595,73.0,47.0,67.0545,FTL,1.6448777622927429
IND207001AAA,IND207302AAA,6,1.6024970963995355,67.5,42.0,51.51875,Carting,1.8750190400030464
IND207123AAA,IND202001AAB,1,8.098039215686274,413.0,51.0,70.0116,FTL,2.8111403501798073
IND207247AAB,IND205001AAB,5,2.3333333333333335,126.0,54.0,51.3904,FTL,2.113328172930822
IND207302AAA,IND202001AAB,6,5.019807923169267,249.5,51.0,68.3236,Carting,3.5836744533879124
IND208012AAA,IND209304AAA,8,35.859649122807014,608.0,17.0,20.04355,Carting,21.411602777435387
IND208017AAA,IND209304AAA,5,16.227272727272727,257.0,12.0,13.9435,Carting,8.54741904890936
IND208019AAA,IND209304AAA,3,9.125,155.0,16.0,17.235400000000002,Carting,4.473360655737705
IND209101AAA,IND209111AAA,10,1.1096618357487922,35.0,46.0,64.7833,FTL,1.4172850995662685
IND209111AAA,IND285001AAD,15,2.3333333333333335,84.0,36.0,49.9967,FTL,2.218092535027256
IND209206AAB,IND210301AAA,11,2.2,31.0,15.0,21.9401,Carting,2.1814850530376084
IND209304AAA,IND000000ACB,24,1.974038748415007,649.0,328.0,446.00014999999996,FTL,1.965229106584418
IND209304AAA,IND110037AAM,4,2.7606646455610226,957.5,347.5,476.6649,FTL,2.2622601817816466
IND209304AAA,IND206122AAA,12,1.6428571428571428,81.5,49.0,70.33945,FTL,1.738568274992116
IND209304AAA,IND208006AAA,7,1.44,74.0,25.0,30.5815,Carting,1.7665573770491803
IND209304AAA,IND208012AAA,13,1.5238095238095237,35.0,21.0,28.1186,Carting,1.7207773532191133
IND209304AAA,IND208019AAA,13,4.8125,86.0,16.0,16.223,Carting,3.970933994823123
IND209304AAA,IND209101AAA,11,2.6666666666666665,65.0,15.0,22.2124,FTL,2.4066633275826885
IND209304AAA,IND209206AAB,12,0.8103448275862069,47.0,58.0,57.17705,Carting,1.2560768795929904
IND209304AAA,IND209801AAA,13,2.3636363636363638,126.0,36.0,48.0764,Carting,2.2953957173111617
IND209304AAA,IND211002AAB,14,1.6223021582733814,247.0,139.0,196.4495,FTL,1.7146086725699856
IND209304AAA,IND212601AAA,12,2.2164179104477615,157.0,68.0,96.66810000000001,FTL,2.1209421200525282
IND209304AAA,IND221313AAA,1,2.0432900432900434,472.0,231.0,326.2439,FTL,1.946176182694631
IND209304AAA,IND282001AAA,2,1.78787284144427,336.0,189.0,268.85540000000003,FTL,1.8944611148076143
IND209625AAA,IND241124AAB,6,1.3587412587412588,89.0,66.0,53.05175,FTL,1.6443658990016605
IND209721AAB,IND209625AAA,4,1.484375,47.5,32.5,29.13815,FTL,1.7517443235572372
IND209801AAA,IND209304AAA,4,22.67566287878788,736.0,32.5,46.540350000000004,Carting,10.358789741679086
IND210001AAA,IND210427AAA,9,3.8157894736842106,147.0,40.0,54.7757,FTL,3.0614698999153513
IND210427AAA,IND209304AAA,8,3.3761045922062873,400.0,119.0,164.995,FTL,2.756341426658762
IND210431AAA,IND209304AAA,4,2.68125,298.0,111.0,125.91454999999999,FTL,2.230494323557237
IND210501AAB,IND209304AAA,10,2.6671046344959386,244.0,91.0,115.98855,Carting,2.4722682654124206
IND211002AAB,IND209304AAA,10,1.8152173913043477,253.5,138.0,196.00885,FTL,1.8582573217884906
IND211002AAB,IND211011AAA,7,4.714285714285714,35.0,7.0,10.431,Carting,3.5296343001261032
IND211002AAB,IND211013AAA,7,5.071428571428571,74.0,15.0,20.5758,Carting,3.7219419924337958
IND211002AAB,IND485001AAC,13,2.473684210526316,329.0,133.0,185.3955,FTL,2.3019914722323414
IND211008AAA,IND211002AAB,6,9.28125,148.5,16.0,22.83415,Carting,5.714395491803278
IND211011AAA,IND212501AAA,8,3.904761904761905,82.0,21.0,30.671599999999998,Carting,3.151667224266756
IND212402AAA,IND211002AAB,7,29.083333333333332,1047.0,36.0,49.256,Carting,16.651429171920974
IND212501AAA,IND212402AAA,8,1.72,43.0,25.0,28.9581,Carting,1.903231850117096
IND212601AAA,IND210001AAA,12,2.312937062937063,135.0,61.5,85.13395,FTL,2.1852882217120624
IND221010AAB,IND222001AAA,1,2.731707317073171,112.0,41.0,57.9928,FTL,2.044521507520792
IND221010AAB,IND232101AAB,1,27.0,567.0,21.0,25.0859,Carting,5.697892271662764
IND221010AAB,IND233001AAA,3,11.214285714285714,628.0,56.0,78.735,FTL,5.024755597603279
IND221303AAA,IND231001AAA,2,1.4864130434782608,35.0,23.5,29.27005,FTL,1.819096165316112
IND221401AAA,IND221303AAA,1,3.0,48.0,16.0,17.544900000000002,FTL,2.082849033653196
IND221706AAA,IND273014AAB,8,3.92534355179704,341.5,88.0,116.95025,FTL,3.0701922607106207
IND222001AAA,IND222136AAA,1,2.9166666666666665,35.0,12.0,17.665200000000002,FTL,2.0709442717484343
IND223101AAB,IND222125AAB,3,2.107142857142857,59.0,28.0,30.059900000000003,FTL,1.989041311888994
IND224001AAA,IND224141AAB,10,3.037962962962963,77.5,25.5,35.21725,Carting,2.7040547207043106
IND224141AAB,IND224122AAA,13,2.9,57.0,20.0,28.0708,Carting,2.662381363244176
IND226004AAA,IND226016AAA,4,3.901656314699793,86.5,20.0,20.86035,Carting,2.8491871160438516
IND226004AAA,IND226024AAA,1,2.6923076923076925,35.0,13.0,19.077,Carting,2.225364799135291
IND231205AAA,IND231216AAA,3,3.3,66.0,21.0,22.9972,FTL,2.386660359508041
IND231208AAA,IND231217AAA,6,1.8070652173913042,42.5,23.5,33.65495,FTL,1.8685278783266834
IND231217AAA,IND231225AAB,7,2.4,61.0,26.0,36.3769,FTL,2.1830725565824904
IND231225AAB,IND486886AAA,7,1.6296296296296295,44.0,27.0,23.9771,FTL,1.7682577417676755
IND232101AAB,IND232104AAB,4,2.5487179487179485,35.0,12.0,14.962800000000001,Carting,2.308011769651114
IND232104AAB,IND221010AAB,1,2.4,72.0,30.0,36.537,Carting,2.183606557377049
IND232104AAB,IND232327AAA,1,2.1315789473684212,162.0,76.0,77.0534,Carting,2.145260692715395
IND233001AAA,IND275101AAA,3,3.4482758620689653,100.0,29.0,41.6421,FTL,2.4360856468643632
IND233001AAA,IND275503AAA,1,3.4523809523809526,145.0,42.0,59.8164,FTL,2.147474883993332
IND241124AAB,IND242001AAA,3,2.0588235294117645,35.0,17.0,23.9561,FTL,1.9729348693119633
IND242221AAA,IND207247AAB,5,3.10989010989011,283.0,90.0,89.5042,FTL,2.4663085259111748
IND242307AAB,IND207247AAB,1,2.015151515151515,266.0,132.0,139.545,FTL,1.9421563929605556
IND242307AAB,IND242221AAA,5,1.4634146341463414,60.0,41.0,50.1024,FTL,1.7179105823912801
IND243001AAA,IND243503AAB,9,2.3846153846153846,62.0,27.0,27.5072,FTL,2.2027654464740554
IND243001AAA,IND244901AAB,1,1.8444444444444446,83.0,45.0,60.4977,FTL,1.9177696685738312
IND243201AAA,IND262001AAA,2,1.9636363636363638,87.5,44.5,45.5921,Carting,2.101564828614009
IND243301AAB,IND244901AAB,7,1.2941176470588236,110.0,85.0,69.80860000000001,FTL,1.5875974434603184
IND243301AAB,IND244901AAC,2,1.2823529411764705,109.0,85.0,69.31265,FTL,1.7680811397406644
IND243503AAB,IND244901AAB,7,2.772727272727273,183.0,66.0,93.9184,FTL,2.383771857281791
IND244001AAA,IND263153AAB,9,2.010989010989011,183.0,91.0,93.2759,FTL,1.9785896222982315
IND244221AAA,IND131028AAB,15,1.9054054054054055,252.0,128.0,163.7988,FTL,1.91242972936445
IND244235AAA,IND244901AAB,14,0.8786407766990292,90.5,103.0,105.88995,FTL,1.1940457054679392
IND244301AAA,IND244412AAA,8,1.5727370689655173,48.0,31.0,28.63365,FTL,1.725845699092608
IND244412AAA,IND243301AAB,8,0.75,66.0,88.0,97.28999999999999,FTL,1.2557102311123123
IND244412AAA,IND244901AAB,2,1.6266613924050635,129.5,79.5,80.42314999999999,FTL,1.8541582525478126
IND244501AAA,IND244601AAB,8,1.309920634920635,93.0,71.5,30.96275,FTL,1.5756648796383896
IND244601AAB,IND244901AAB,8,1.188234419158114,98.0,81.5,71.5335,FTL,1.5061298992026633
IND244713AAA,IND263401AAA,11,2.0,44.0,23.0,24.3593,FTL,1.9752907785630807
IND244715AAA,IND244713AAA,11,0.9230769230769231,36.0,39.0,26.8346,FTL,1.2784581993775606
IND244901AAB,IND243002AAA,10,2.2420289855072464,103.0,45.0,60.61365,FTL,2.1250145681653025
IND244901AAB,IND243201AAA,1,2.890625,185.0,64.0,72.38080000000001,Carting,2.253695843091335
IND244901AAB,IND244221AAA,14,0.9802436125965538,98.5,99.0,90.54015,FTL,1.2651676905962064
IND244901AAB,IND244301AAA,7,0.8256880733944955,90.0,109.0,100.8186,FTL,1.3353661345641419
IND244901AAB,IND244921AAB,4,3.0434782608695654,70.0,23.0,28.130699999999997,Carting,2.5059158945117606
IND244901AAB,IND246725AAB,9,1.176,149.0,125.0,117.5051,FTL,1.477596215704825
IND244921AAB,IND243201AAA,1,1.8461538461538463,72.0,39.0,44.0919,Carting,2.1044856782561703
IND244921AAB,IND262001AAA,1,2.0240963855421685,168.0,83.0,99.3145,Carting,2.1299060410259303
IND245101AAA,IND245304AAA,15,2.3333333333333335,42.0,18.0,15.1691,Carting,2.280249804839969
IND245304AAA,IND201007AAA,13,2.6470588235294117,90.0,35.0,31.869,Carting,2.4893163477643
